,mean_distance_noisy_all,mean_distance_denoised_all,mean_distance_aug_denoised_all,std_distance_noisy_all,std_distance_denoised_all,std_distance_aug_denoised_all
0,0.7023004181532672,0.199999441461488,0.18230734847370034,0.012008100422075112,0.006051575624661443,0.005835014819873105
1,1.355842023291483,0.6133247503259025,0.5215524631175605,0.01324381573279785,0.017382472162514883,0.01026448411596518
2,1.5807019198013927,0.9131013704235632,0.7011423124618567,0.015849986916295144,0.023811556708642156,0.015814082178933
3,1.693534194483813,1.0286083050727584,0.8565693612286678,0.01708821135734703,0.0261353806512911,0.053680764485565545
4,1.756790287428006,1.0807125230015675,0.964827433064646,0.014036623250641719,0.01777554031293821,0.03619066755501051
5,1.8049534795758628,1.0915529793933036,1.0333688139299015,0.014637204113448264,0.00986408593871661,0.024254494705214277
6,1.8354123784817562,1.1042972811473346,1.0506860963725344,0.010912025377079963,0.010248324235996985,0.024161449895047843
7,1.8485526875023164,1.1110659396190568,1.0671533988581963,0.015501211725829552,0.009950042621609199,0.018984438009310645
8,1.8772174115958797,1.1140482178306046,1.0785187558744145,0.01041533614651388,0.00853534231711827,0.012304735655661392
9,1.8781260915248856,1.1120020230637708,1.0779006257371282,0.014652272190776626,0.010070703470801558,0.012034101315467184
