,mean_distance_noisy_all,mean_distance_denoised_all,mean_distance_aug_denoised_all,std_distance_noisy_all,std_distance_denoised_all,std_distance_aug_denoised_all
0,1.7876945966499196,0.8638231725256056,0.7954558024541002,0.005530179787823901,0.007827874331358156,0.004807459503649631
1,1.9168721980562682,1.0324585004789328,0.9142183480392673,0.002892922046261528,0.0020812546630094545,0.003480685789999781
2,1.9481950869041647,1.0367492520671044,0.9920237656208816,0.0025077254469037416,0.0010614795610829762,0.010060165289665428
3,1.9622778169745305,1.0376353188543848,1.0056577735821406,0.0024691787438155337,0.0008645282368113722,0.002213755831326349
4,1.970579385119408,1.038040431595347,1.0068151881334233,0.002192213810041329,0.0006065578257163823,0.000629391492778025
5,1.975345195892813,1.0384164347972549,1.0069898253261913,0.002237877915860942,0.0005738039982822456,0.0004193514609160604
6,1.9789463832692933,1.0385491301354572,1.0071018171856596,0.002432330577715904,0.0005402605035239832,0.0003994717763950488
7,1.9819505351905407,1.03870926192051,1.007111533040268,0.0024520037971670398,0.0005024419550938449,0.00043284830422679686
8,1.9839038950234675,1.0387153734132226,1.0071882623074735,0.0021531247600714417,0.0005210143153113134,0.000377128819815572
9,1.9857544660291588,1.038788319409955,1.0071094488320549,0.002019403484001154,0.0005572363357055212,0.00038058898208700483
