,mean_distance_noisy_all,mean_distance_denoised_all,mean_distance_aug_denoised_all,std_distance_noisy_all,std_distance_denoised_all,std_distance_aug_denoised_all
0,1.5790847263393724,0.6750297907014636,0.6266272994550642,0.009951302626515706,0.009156966771535444,0.007834666971456818
1,1.830987913077017,1.0091753711303582,0.8371920879403502,0.005548126829953439,0.009483211920626355,0.005444155178488871
2,1.8953046809708831,1.040159986760106,0.9217093792047127,0.004404832619121857,0.0033182791878203577,0.01402301997736046
3,1.9249858562922761,1.0446558784071953,0.9972387057574853,0.004480224464892052,0.0021052985756633653,0.011397582019734972
4,1.9401670850693258,1.0460170217401155,1.0095858876316925,0.004552148496459248,0.00155635762044887,0.0043591218668537785
5,1.95043336467138,1.0469070908090925,1.0112991421593174,0.0045530824526507545,0.0013873012903165684,0.0028975674735391213
6,1.9574377296179284,1.0473407591509525,1.012281467998324,0.005008895987892289,0.0012844653901719816,0.0018002167944677282
7,1.9632517648209709,1.047585885110454,1.0124113146849987,0.0046077352782117895,0.0011998807233237316,0.0015965648337575651
8,1.968555791745936,1.04809052698431,1.0128960879450584,0.004215422849266002,0.001154197944554053,0.0008576015012334376
9,1.971692339188938,1.0481031785742665,1.0127395971667417,0.004012969031042256,0.001258381672997881,0.0011660984362017505
