0.187702968056841+0.000000000000000i,0.233494057972404+0.001813514803248i,0.250903410708712+0.017040980502218i,0.222342892808939+0.040956190995151i,0.161207088505433+0.048794113535984i,0.110870700718221+0.055611357941681i,0.023172976028561+0.077089936620579i,-0.058778350531871-0.025124107308315i,0.082323320442164-0.091719386352279i,0.111958131365193+0.115919865349475i,-0.131132489179321+0.105612520211764i,-0.082152410706284-0.123984172842350i,0.097592676208297-0.052268174516547i,0.026205228004626+0.063834592543216i,-0.034479376663198+0.009689516739564i,-0.002205943656317-0.015237755895500i,0.005465008182490-0.000000000000000i,-0.000203109349991+0.001583762434043i,-0.000151425510734+0.000066476613136i,0.000389848971796+0.001241715664935i,-0.001800134911518+0.004787552623130i,-0.012962401031402+0.008116131376559i,-0.036429257774292-0.003692702178954i,-0.050914237259999-0.048917551896528i,-0.015550463974306-0.109053768724497i,0.069119042418084-0.121463116894976i,0.133563367443059-0.057664910308310i,0.124102711410935+0.024419485383430i,0.075429918065400+0.056347042859005i,0.054109407475915+0.040046641578142i,0.079811373429443+0.016479482672932i,0.131599341535743+0.004638988181032i
0.292995174253292+0.000000000000000i,0.308632679867683+0.101323363212502i,0.246060398294522+0.176676935894255i,0.140037213998246+0.185542620996398i,0.052466189403908+0.136070826007559i,0.009237630375398+0.083371008860701i,-0.030027352189624+0.035650685380400i,0.003050145822692-0.041326567725204i,0.078908463156002+0.045911088333290i,-0.097719415829955+0.089884294190847i,-0.061777973988123-0.140859562762050i,0.145139415663325-0.011798981857827i,-0.027724125260258+0.108763183928723i,-0.058940162384099-0.038604189655823i,0.028455791161102-0.022124229711698i,0.004894159488445+0.014201770661686i,-0.004971515020000+0.000000000000000i,0.000992152468739-0.000810536937682i,0.000256763743216+0.003532501519087i,-0.008731025691159+0.008673772917576i,-0.037213646487757-0.000349738114221i,-0.064972215259721-0.067501606765389i,0.006146387100002-0.195769274527731i,0.251394232365625-0.229766779294075i,0.492296163188503+0.028638551277788i,0.390369912351375+0.448603269954209i,-0.046463263535656+0.594609220569592i,-0.380781473139750+0.317754756056367i,-0.340576198991005-0.047116976421299i,-0.100199780358100-0.196647310810621i,0.098796752727029-0.165459828723529i,0.217908382554033-0.088557038927772i
-0.119240576406741+0.000000000000000i,-0.089877960091172-0.019243521898228i,-0.043371991421185-0.004600622396152i,-0.022260361234858+0.025015416688447i,-0.009740600859972+0.026854965772570i,0.003018914322828+0.063551737362282i,-0.098592783193424+0.033064084905654i,0.022046991276269-0.133210265524080i,0.153426280673015+0.122728573546551i,-0.202695523904397+0.108744761450406i,-0.020364669630972-0.212183616628440i,0.152436646562062+0.046152927415271i,-0.058975434843607+0.074614950036671i,-0.023226691447154-0.038171243018119i,0.015689190843370-0.003565745788047i,-0.000103858756932+0.004197549704115i,-0.000673087298521+0.000000000000000i,0.000066890810007+0.000007194179891i,0.000589676052181+0.000745291460372i,0.000343794124933+0.003832017256525i,-0.005543048307320+0.010959631046644i,-0.027844223734097+0.016083411791601i,-0.068322763380881-0.005182156120599i,-0.091200051957424-0.075485693540335i,-0.041105954122091-0.160259292458586i,0.070545386924151-0.172683182001160i,0.145936744093933-0.085620843396835i,0.122535598979006+0.019586930409093i,0.045449091708824+0.066226742866998i,-0.021360403853969+0.064712232834705i,-0.069861634554684+0.051754506674236i,-0.108087062090979+0.030972071379209i
-0.066406277999550+0.000000000000000i,-0.065793806493183-0.023756467533243i,-0.048797504742218-0.039667666947346i,-0.029638267704866-0.044817254731769i,0.011421809205581-0.051005801720967i,0.041697910810532+0.039148506981768i,-0.139740020382964+0.021534957604289i,0.052312581288113-0.269974150084630i,0.353625895958214+0.206262918535945i,-0.377413365410807+0.319340211359420i,-0.174968193201072-0.454662889865672i,0.391040265756069-0.014792754940640i,-0.072903862147237+0.245941344566004i,-0.112526617080697-0.078901935468601i,0.048399240782197-0.035885147615791i,0.006767689425581+0.020555054240922i,-0.006420278043026+0.000000000000000i,0.000270033174560-0.001646316128582i,0.000081867511085-0.001109339439848i,0.002793820968691-0.004064733246854i,0.015301543878805-0.003514561310680i,0.035349848746087+0.020396316912952i,0.024949915536983+0.083887072699937i,-0.071527262611543+0.137477842657682i,-0.215919936678628+0.069439274039408i,-0.243588993942559-0.126877322394531i,-0.078072960268793-0.264045079317269i,0.115362807595413-0.197008416954479i,0.153397673549808-0.030087520834676i,0.067116870222807+0.062524795466450i,-0.016119190076364+0.058399720875433i,-0.053321258365693+0.026475078634750i
0.080446295266892+0.000000000000000i,0.096409946433745+0.000218610822019i,0.103589433971242+0.014773634545280i,0.079985803289981+0.034065354000019i,0.049528694805728+0.029398493614607i,0.034170928584802+0.049487134153047i,-0.060578852698785+0.031831657038745i,0.018493939374299-0.113255290626711i,0.155886237060006+0.110379130548937i,-0.216105772473067+0.138034053785708i,-0.058200677030539-0.275290264983711i,0.251314187112335+0.032498592365884i,-0.080481657895982+0.168729992883581i,-0.082959826071540-0.076480263024920i,0.047790254805164-0.028644603953237i,0.005906569267957+0.021719363875479i,-0.007386492530047+0.000000000000000i,0.000718973862586-0.001697441392773i,0.000106430048490+0.001707482833963i,-0.005196655973973+0.003042160348404i,-0.018529660222685-0.005945796988901i,-0.022745977925661-0.047686504635665i,0.040964102556791-0.111305711620222i,0.199024693476085-0.092567383446713i,0.315873704023959+0.110024655241388i,0.191962402840015+0.372901411179414i,-0.117598045751773+0.415650176886128i,-0.309367326230820+0.189934317466868i,-0.239359189486579-0.049602019995100i,-0.063592166855566-0.113929690492535i,0.043963485663187-0.060075531353455i,0.071637232334704-0.010542565991420i
0.390082540027836+0.000000000000000i,0.416214901166401+0.122399309102407i,0.334777046245387+0.222073839805130i,0.185466659858940+0.241338911777406i,0.056552984196136+0.171969565036302i,0.015530732802744+0.093420676043664i,-0.014602894178657+0.079551422117192i,-0.086182610778682+0.014000097766606i,-0.010364928488841-0.118694504928026i,0.171037444932851+0.001447587810055i,-0.028684036241294+0.208912368164689i,-0.202425632790503-0.065983572672804i,0.088342776826361-0.150149322656219i,0.082430625445013+0.080422114715540i,-0.052716404828477+0.031658955409210i,-0.007182870700903-0.025553507120577i,0.009224976192604-0.000000000000000i,-0.000947903970160+0.002376626189961i,-0.000995267389512-0.001384628677879i,0.000545028293388-0.004234876387856i,0.007363378528384-0.010235268516036i,0.029217856204033-0.014222857974846i,0.072043279603967+0.003054866652195i,0.116640098929210+0.072529582889015i,0.100491279536185+0.197717443328366i,-0.032086193966240+0.297464286354195i,-0.219140572652572+0.250631997507511i,-0.296992812121309+0.059449602045577i,-0.195079770746580-0.121801413901881i,-0.010434522801366-0.181426164977467i,0.153608249391774-0.152182832170566i,0.287009542012980-0.092047356618959i
0.156579011871604+0.000000000000000i,0.145432800815693+0.009195520705801i,0.111966617850376-0.004825520339696i,0.080728056288714-0.025262628226231i,0.059824457852845-0.043012287556647i,0.070636120068471-0.038107213867084i,0.060422674539106+0.026979101478464i,-0.040365352155188+0.048665124373484i,-0.069102877196724-0.083765835239576i,0.124295987065946-0.089810502796456i,0.077870906877637+0.153077970723541i,-0.151501236126128+0.036840808128142i,0.005157399679692-0.114237957687024i,0.063119688872529+0.024530745491145i,-0.021817754645175+0.024149524662055i,-0.005397119758947-0.011608515510623i,0.004164176759917-0.000000000000000i,-0.000492864350283+0.000969195616761i,0.000257063235285-0.000325466577057i,0.002055634257303+0.001208663582882i,0.002511019086363+0.009150202201064i,-0.013261409298653+0.026487037135745i,-0.067728361849401+0.027715002972056i,-0.137479156429303-0.045482314138171i,-0.121369435349064-0.196969488739352i,0.041284082260714-0.297347693621259i,0.231761345434480-0.217834785343113i,0.275147178536316-0.028060054288133i,0.174712936981330+0.089167720775793i,0.078781443157801+0.074751417113350i,0.073755785053833+0.014110058392450i,0.123327788115684-0.011667792089479i
0.109953380529633+0.000000000000000i,0.145504164228093+0.062760622251257i,0.131821467333324+0.130441478304347i,0.068563874751565+0.161650062577229i,-0.004612040693966+0.115047923962411i,0.020045257082134+0.041211864947867i,0.034034078550091+0.121061526158595i,-0.172768884266924+0.071413857256532i,-0.046059736787564-0.227908493105828i,0.256700419598405+0.004097544097837i,-0.050090962726382+0.227466725375764i,-0.156373924871244-0.069921924216627i,0.060255051775257-0.082531918146835i,0.032623790996079+0.036946259802703i,-0.016783622543267+0.009129607348956i,-0.001536026438499-0.005679155246626i,0.001251427233937-0.000000000000000i,-0.000788076262814-0.000345432239541i,-0.000722635264402-0.003991689187338i,0.007166996043995-0.012376292231590i,0.038922933058497-0.014091225652884i,0.091725536250906+0.033669607300810i,0.093272299706196+0.163184419356797i,-0.053093769420490+0.289582313790826i,-0.289740924424850+0.237996059085369i,-0.387380512167762-0.006124060659052i,-0.243125554368884-0.213697124484978i,-0.031520935086420-0.215281537177668i,0.059897407076672-0.100440783620189i,0.045081069305786-0.025046812940394i,0.028317005145395-0.018500725146971i,0.056305031232761-0.025512884895781i
0.119162181946367+0.000000000000000i,0.147856836568290+0.090221205530598i,0.112765558607317+0.166239636419919i,0.047925636728747+0.180930894567429i,-0.014966861362648+0.148565392761423i,-0.055032902354434+0.048898595071598i,0.057622417207793-0.006940115685282i,0.005404182253353+0.174941509477001i,-0.252494000226591-0.059376594681217i,0.175310285063781-0.268320281088100i,0.198830355479456+0.262432832772930i,-0.263705862890330+0.082467864849396i,0.009480748727324-0.189718760855835i,0.098267753824712+0.043002929563088i,-0.035285290502619+0.035225841844856i,-0.007423277688685-0.017628984454673i,0.006071127567363-0.000000000000000i,-0.000669254680761+0.001457830084559i,-0.000344562706400-0.000416349882000i,0.000145404206372-0.000859055919064i,0.002241443925830-0.001897866782679i,0.008189552069456+0.000967248791980i,0.010422063078662+0.015861520152210i,-0.011797050523830+0.034800688059606i,-0.057664111966995+0.019317663249401i,-0.071790447281608-0.047201433894457i,-0.012492300960243-0.100863137803055i,0.061475742823033-0.074802672021227i,0.067223932906694-0.009712601092396i,0.022421988416220+0.009223417480983i,0.006837934345618-0.023293639097822i,0.052037521986286-0.042505342635838i
0.037890886178055+0.000000000000000i,0.019232158769214+0.049752587662765i,-0.027360871378619+0.085445296443429i,-0.071214692174800+0.083745270929135i,-0.100025952193804+0.063480133856035i,-0.103484742881443-0.014241095231004i,0.025999025854427-0.028400320261659i,-0.045122525840180+0.116041334603754i,-0.151992502285273-0.121969434567870i,0.201265708731955-0.102403778914327i,0.011337673703023+0.223665785992348i,-0.172563082439022-0.058629445659967i,0.074708789059454-0.093901536149582i,0.035483886569300+0.052990408051408i,-0.025857683147944+0.008741790595705i,-0.001144059469289-0.009365509744936i,0.002703669496450-0.000000000000000i,0.000055977982038+0.000766965468296i,-0.000422344754940+0.000538133483609i,-0.002476726155097+0.000157901237860i,-0.005768502780185-0.006912469758670i,0.004947320792966-0.027032244174947i,0.057877788281049-0.037190020893203i,0.137091086405266+0.028514692797742i,0.134554342064835+0.188153682628588i,-0.031056542880684+0.308902851042079i,-0.244055723683541+0.235884816313780i,-0.303011938410294+0.024688055131243i,-0.188258797564168-0.126147328662272i,-0.048990320270856-0.137916875199354i,0.019121490113541-0.086497916052649i,0.036345077183612-0.041195845302082i
0.382876903448464+0.000000000000000i,0.464082467957041+0.120773681044187i,0.427423913211161+0.238386386562509i,0.291462931579963+0.281287400473018i,0.150313008777361+0.217235238172068i,0.090238157458699+0.155066221770111i,-0.022447174289626+0.130527799787482i,-0.068221130306450-0.036465645223414i,0.079634142121411-0.047128747031326i,0.043559526263659+0.072495599463315i,-0.044746175292023+0.050275209437273i,-0.062191891027023-0.030082035588077i,0.031229476887800-0.059858587086795i,0.039997684913310+0.032206243024747i,-0.024486242389077+0.017638884356886i,-0.004393819250836-0.013215881089646i,0.005151757646674-0.000000000000000i,-0.000318595439403+0.001582508669019i,-0.000215144216434+0.000790294812766i,-0.002092274816382+0.002735471056674i,-0.009536351306398+0.002172093434835i,-0.020039298776751-0.008811452067948i,-0.022345302864514-0.032606852913444i,-0.010094755860352-0.059071884040071i,0.011764078779054-0.083883548092919i,0.052523378540021-0.107438777833701i,0.119441999485490-0.097903076124509i,0.163374734371140-0.028945425328382i,0.135375583261147+0.042347425840066i,0.086585358466993+0.038747705107782i,0.112810397834971-0.021961739357943i,0.234516767380072-0.053540736984301i
-0.215853287195013+0.000000000000000i,-0.211119190372948-0.053211145656074i,-0.150833440822856-0.078050430117776i,-0.087620071569756-0.064581932884641i,-0.028819284257219-0.060562066499674i,0.047898767840042+0.020415066181657i,-0.119382568730311+0.090346748435841i,-0.077769943024428-0.259630170780092i,0.408733899381421+0.041736062712548i,-0.239904216548428+0.458156737505422i,-0.349432019275267-0.406785677851097i,0.434381724854378-0.149328162926547i,-0.015388733856574+0.324552887195842i,-0.172745699319134-0.078482695276818i,0.066018147644529-0.063284414802712i,0.013593254983738+0.033733495610399i,-0.011881975515526+0.000000000000000i,0.001423273174032-0.002814208699338i,0.000714883448147+0.001707626800941i,-0.002426835819862+0.003791034369659i,-0.012368733660442+0.003702095935602i,-0.028078261869458-0.013462634168440i,-0.022149995554327-0.057600516457291i,0.040279810128730-0.092556219527532i,0.128449427118784-0.048136928076630i,0.139593761256924+0.070661427627675i,0.038472146774593+0.147499907840839i,-0.071508690200466+0.109660327106623i,-0.097843110724241+0.030824989269539i,-0.079713834232980+0.006491534978935i,-0.098461994518071+0.029496396394904i,-0.162233314582174+0.036535761556539i
0.218994442141529+0.000000000000000i,0.213022288967560+0.081575617060430i,0.138686754527907+0.140841283968646i,0.039741786183891+0.141949278648474i,-0.036425859431239+0.098377239556726i,-0.060044821222004+0.014606487298924i,0.031393812074230-0.004663453110822i,-0.041970941007953+0.129416425115640i,-0.204776309560860-0.121008795983788i,0.241066576603749-0.210403446135905i,0.134647586683625+0.332882853569282i,-0.329799798314816+0.018970355865071i,0.065689278575595-0.239233737492955i,0.126255395406423+0.085154807201664i,-0.060755007989437+0.046376553799861i,-0.010061045514212-0.029695596761095i,0.010424633963322-0.000000000000000i,-0.001316680664780+0.002431673787572i,-0.001116281089705-0.002505758281920i,0.002951266784433-0.007631126743754i,0.020501711596508-0.013305412392527i,0.060734093620440+0.003052539051369i,0.097864342901400+0.077218430383962i,0.061366055578123+0.201815288984427i,-0.087524757184289+0.281951722830311i,-0.265193760128305+0.216820965068015i,-0.328568441864832+0.036377434973429i,-0.239107849865627-0.120573495655438i,-0.089446164538052-0.168018964780903i,0.027889896358867-0.139111556329750i,0.104590899899533-0.099001315971153i,0.169997891110995-0.060579179845366i
-0.627357356984285+0.000000000000000i,-0.736305589069554-0.205632525220932i,-0.650278031201897-0.394850882830917i,-0.424132605665677-0.452141062265907i,-0.197727179355392-0.366555736479377i,-0.050938910638414-0.237260360413884i,0.035824899364656-0.097977586413940i,-0.013487551506240+0.013142482901880i,-0.049399567141778-0.064501008610404i,0.079276197067744-0.042558832448469i,0.014089461489433+0.075475225139232i,-0.052447733296817-0.006868573651454i,0.011846864256181-0.025222511284539i,0.007763653926317+0.007278568220284i,-0.002224732303187+0.001165376797076i,0.000050874541974-0.000039540527134i,-0.000279578377049+0.000000000000000i,0.000007754719463-0.000096526698733i,-0.000461992580636+0.000044743192877i,-0.002134575793334-0.001703383706256i,-0.002047740349291-0.010732810409274i,0.016556074788197-0.029401484595049i,0.077076772987823-0.029011456776828i,0.152038792926877+0.052806682963974i,0.131986205071163+0.216920643203252i,-0.044531477763734+0.322266490200603i,-0.246460466096303+0.234768184886608i,-0.289445853465326+0.036149751940484i,-0.186554203893985-0.073068267472279i,-0.113050446407351-0.027084430741375i,-0.189587155993278+0.074298027263576i,-0.398484575834587+0.104308940141427i
-0.314654472159007+0.000000000000000i,-0.374537124004742-0.116287373573442i,-0.335820985473342-0.223180834315351i,-0.224106031054636-0.257535788859580i,-0.104567324739268-0.217581728535968i,-0.019933580679811-0.134608870204584i,0.006074079110950-0.062904483855028i,0.028360393942218-0.013366190253744i,-0.029032786010353+0.047071767910810i,-0.076185807996623-0.072240735517402i,0.103490662702028-0.076177901758490i,0.052267200943409+0.107728473756632i,-0.084144953103005+0.025062675909786i,-0.008154066407516-0.050790015008886i,0.024498302827768-0.001696317845706i,0.000214662991378+0.009792332099039i,-0.003279626598008+0.000000000000000i,0.000363668756814-0.000761777891049i,0.000849868108491+0.001643042310067i,-0.001391564208756+0.005725739677195i,-0.011622916149401+0.011103229417068i,-0.035384748315507+0.008019735213932i,-0.065371373835520-0.019000614692451i,-0.078757024099985-0.074317322634605i,-0.051833732458584-0.139599287843980i,0.021141473613941-0.176623914655451i,0.108377774253054-0.145954410865525i,0.146543158776396-0.051873145555333i,0.103700296147354+0.043650831245817i,0.013195783469977+0.090402077762555i,-0.088181380184404+0.095288129722059i,-0.201118064773377+0.070753165605938i
-0.256705193737684+0.000000000000000i,-0.266527709085240-0.085953604891050i,-0.199625673569598-0.133025975305770i,-0.122585559208054-0.117940847513232i,-0.059623721391113-0.100542354547217i,0.027846363003055-0.027591589708523i,-0.074104665448259+0.072923902805350i,-0.101156574474512-0.157364636357005i,0.237801792306026-0.036328084012337i,-0.084280764445220+0.264783345280594i,-0.198850281259189-0.186658479993700i,0.210400815939239-0.083028771143661i,-0.008198690063923+0.158405702246636i,-0.083588060451587-0.041355467591427i,0.034151919087883-0.030190408565992i,0.006390726135344+0.017254945254635i,-0.006085648400085+0.000000000000000i,0.000632201665939-0.001486198712587i,0.000227847289353+0.000656224914271i,-0.001389853249777+0.000670371136887i,-0.003918838346912-0.002686581830402i,0.000409931816702-0.014404179237618i,0.030824863486958-0.023103267908119i,0.084126565761858+0.014423858115936i,0.092260573791872+0.122404350442266i,-0.015773467075759+0.221613341218345i,-0.178974111797521+0.188792843063860i,-0.242172629629540+0.039074856456199i,-0.165847456916919-0.072154685265326i,-0.073737235197433-0.055889055648343i,-0.079196526934285+0.021308858498682i,-0.170146660221437+0.051606441963656i
-0.152972062695359+0.000000000000000i,-0.150544069624829-0.042864001259214i,-0.109434329278562-0.060734225825024i,-0.058407907723003-0.048955265077400i,-0.025238473881581-0.006074148701764i,-0.061565934371089+0.009609263000060i,-0.029704840980335-0.083737144202642i,0.124483324904497-0.000688102505944i,-0.038233249163999+0.169572904356931i,-0.179672962184153-0.072734154950829i,0.092440126934753-0.151836311083464i,0.104387601506828+0.088946844800685i,-0.067676371783666+0.058059316873756i,-0.025469070934294-0.041624246410223i,0.020820228702066-0.008301267113658i,0.001679062825254+0.008433468426027i,-0.002738485623364+0.000000000000000i,0.000107027038589-0.000611499876649i,-0.000708386021349+0.000352708981798i,-0.004401961097052-0.001883376319594i,-0.008064421741150-0.016753438059637i,0.013991437227344-0.053801035823491i,0.106653047488592-0.075825574652247i,0.244817575450730+0.019035160519002i,0.265352645772059+0.258039337652582i,0.048197928949942+0.447881791247321i,-0.244191753011637+0.371272901805702i,-0.338832151446261+0.109045714999624i,-0.217169080714590-0.071938945510597i,-0.080145219571069-0.073410230110657i,-0.053949745872185-0.003186062370357i,-0.105773923003467+0.027260602272719i
0.058446396809673+0.000000000000000i,0.069966509421361+0.000068334378552i,0.075161394437259+0.008624286580170i,0.057385962570946+0.021153100179719i,0.036065973912741+0.004656972335299i,0.066450536193775+0.025617662376184i,-0.042253803558294+0.107967631562761i,-0.142113436635365-0.125766174851024i,0.236518331005800-0.143416064196180i,0.085934922954075+0.311897740426545i,-0.303485958092871-0.000751653673331i,0.060214997771273-0.219301621643168i,0.116323606808318+0.067321213625976i,-0.042392789406506+0.044094342367096i,-0.011518529624952-0.016800176289701i,0.003708538656624-0.002210461515699i,0.000631274534817+0.000000000000000i,0.000370427334409+0.000348017339786i,0.000120412700055+0.000213573910853i,0.000998163696116+0.000646742742464i,0.002607270255314+0.003613856964893i,0.002675965781788+0.012705869425798i,-0.007073652079257+0.029519161191041i,-0.036140185827244+0.044429775989405i,-0.079465419284112+0.038186881680649i,-0.112092971144266+0.002252673480514i,-0.109611537730103-0.046485676117143i,-0.071201085837461-0.078752776383405i,-0.018912012949616-0.077759768813332i,0.022030057731469-0.050704455606783i,0.042121255634143-0.019817146873031i,0.049989287326623-0.002704714448278i
0.023685944670864+0.000000000000000i,0.020420753060331-0.013225112387472i,0.026044635059249-0.019907091826941i,0.027090088724693-0.013292945817653i,0.014937403958098-0.003455315766655i,0.006351488869111-0.012131828560243i,0.032659617898139+0.004407792822504i,-0.026049182500031+0.059311575516643i,-0.084114697041657-0.070009380191572i,0.123732727876679-0.082331089392286i,0.046898388193934+0.158344077958171i,-0.150033234287471-0.002142731436280i,0.035038539039263-0.105758239021965i,0.054718787961030+0.039800623596995i,-0.027162504424003+0.019817778572391i,-0.004265791591340-0.012978252160789i,0.004413627247271-0.000000000000000i,-0.000946775365171+0.000727722237663i,-0.000959694149118-0.003276183408305i,0.004859623053570-0.010710007049875i,0.030903224729257-0.016894697417387i,0.086241120034210+0.011548675354076i,0.129393841166900+0.120877510989490i,0.064648633545867+0.290671019801131i,-0.147325267531596+0.388562467415092i,-0.386094048819396+0.291321232080631i,-0.469279964817449+0.047430402443336i,-0.349837162821561-0.163179629468441i,-0.146490760929517-0.219793161162414i,0.001484831599336-0.150823219750920i,0.050850298251081-0.057044645126094i,0.041204284448705-0.005335439799546i
0.416043811651355+0.000000000000000i,0.446952352555995+0.152952531820008i,0.356121332283507+0.268352902808392i,0.199116694674334+0.281392438366193i,0.072500684998038+0.201067873743494i,0.021738713596963+0.125369689078711i,-0.049317453939880+0.069446150392888i,-0.013629783814099-0.074371424030903i,0.138908215723175+0.053741234393774i,-0.138948488934815+0.156103026567665i,-0.107622374472150-0.210468757409908i,0.219138542506176-0.024792357675278i,-0.039367692675246+0.163745216303011i,-0.088084663123695-0.057296524785386i,0.042324592143522-0.032786710230146i,0.007188261332504+0.021060767604032i,-0.007431018727845+0.000000000000000i,0.001162538063708-0.001569517833758i,0.000872749213290+0.003041434564491i,-0.005125581070390+0.008682327606163i,-0.027729068090271+0.009193825495297i,-0.063881156313509-0.028216440046844i,-0.053100078441343-0.126351310886780i,0.083288733506438-0.205732401175634i,0.278385931170047-0.109325071772698i,0.302719791623204+0.152751739896020i,0.076546151238827+0.317317897762638i,-0.163703204451603+0.210953882706897i,-0.189358495029095-0.016150378319932i,-0.044386230723549-0.151313429070603i,0.131348907522003-0.166614162150842i,0.291252774227078-0.113462622367577i
0.065259873928290+0.000000000000000i,0.086800515711772+0.020126036663929i,0.088675880058827+0.041979705661136i,0.061116876909124+0.055921477627590i,0.027319626461745+0.013986343937155i,0.103875858883188+0.006258035648690i,0.012446708934581+0.187441100557000i,-0.271235177464602-0.067021097462633i,0.204434629619132-0.326925501843736i,0.285125129839383+0.322217895816711i,-0.349908346429109+0.159960430294345i,-0.034435485373352-0.274051275282251i,0.154399024999680+0.028920405185091i,-0.033355372150041+0.060418151051110i,-0.014770360394071-0.016548640230673i,0.004165389597502-0.001399184143372i,-0.000297580370542+0.000000000000000i,0.000337023444810-0.000046951759141i,-0.000449829515406-0.000040199509332i,-0.001145528741317-0.001600786092338i,-0.000493725418813-0.006415825598360i,0.007860499730369-0.014585475183556i,0.028705175857109-0.015356437396076i,0.047439044941786+0.003987191161357i,0.040239027204493+0.027422806370540i,0.021022074456760+0.021419799845955i,0.030098402228416-0.001425462169277i,0.057092031229247+0.005313598765296i,0.053963592235350+0.035463953421651i,0.023219883587759+0.041458759432416i,0.010260635998985+0.016873651182754i,0.031589579391877-0.003859673733782i
-0.140011441586795+0.000000000000000i,-0.113598034506362+0.015562200353550i,-0.081957011165931+0.057957922360376i,-0.074347949200915+0.093100414730413i,-0.080284224699976+0.081011963465192i,-0.049343780659059+0.045071926885646i,-0.042158002060694+0.061485366002168i,-0.092454176811636-0.021009740146401i,0.065040003960403-0.082642620789644i,0.049710421434451+0.118341447982458i,-0.128252168330937-0.007535639973362i,0.054973276394086-0.089796465717375i,0.035091213538457+0.063885682760299i,-0.042939375374650-0.001264689546405i,0.011449520633414-0.018280525923856i,0.004359773777046+0.008075412125462i,-0.003281660609740+0.000000000000000i,0.000423126930142-0.000876354459561i,0.000079752117304+0.000125237354705i,-0.000238035274689-0.000314080637896i,-0.000288180498028-0.001518790757250i,0.001601883227560-0.005191056226923i,0.011967368681772-0.009837008216287i,0.035206997494019-0.001787968204239i,0.052378140565665+0.037206772767841i,0.024843185034752+0.091185639867059i,-0.047177918426961+0.103454468866875i,-0.101731802910124+0.052512119068248i,-0.099147780292254-0.005332975014125i,-0.079864362293023-0.016606341762606i,-0.094285958778249+0.000718722181923i,-0.129631005100379+0.005600828610731i
0.248977749683493+0.000000000000000i,0.319009703506533+0.067678530854192i,0.324468436936681+0.151341604197578i,0.243861331290891+0.203672114842088i,0.130113962268138+0.170793266135361i,0.087178914438889+0.113148970754926i,0.023874684731253+0.132433162964876i,-0.108620758630410+0.039707297747416i,-0.016851354400154-0.136627891484745i,0.176836747639040-0.009084970651946i,-0.005217480095509+0.195410822065910i,-0.179319479396742-0.032318308859295i,0.053586862574146-0.130091526977211i,0.070846780968872+0.053483915115220i,-0.036625631967673+0.027099674777311i,-0.006120610028435-0.018004664696837i,0.006384133813135-0.000000000000000i,-0.000947337170332+0.001446649836408i,-0.000951762688161-0.001927942815139i,0.001345195480411-0.006038864447430i,0.011948508242404-0.012569713981034i,0.039164451912311-0.011793038109339i,0.080246456496400+0.016142823905667i,0.110196571684591+0.088544924749453i,0.083140011614671+0.194579800695389i,-0.032188475788986+0.269445424576946i,-0.184590027880099+0.226764895951201i,-0.249458950534809+0.071161656844500i,-0.171335458618345-0.073529849726127i,-0.031607130435719-0.113473970354804i,0.079413192903434-0.081095266250742i,0.162847225245735-0.041706658413206i
0.089143575223967+0.000000000000000i,0.070389077220007+0.044325200901382i,0.012370636720142+0.061360062663942i,-0.037606064027154+0.039258200788144i,-0.050483126603575+0.000987544549068i,-0.023965772934125-0.015917033529836i,-0.024209896058966+0.003702944975059i,-0.025668628129696-0.048727820299919i,0.083963260040407-0.000200077169925i,-0.064492508749829+0.112094908944899i,-0.094783195137312-0.134328782320954i,0.163747235264544-0.035631794939721i,-0.022550607465396+0.135838483639176i,-0.078826481951307-0.045976073109853i,0.037684361595376-0.031064939405088i,0.007110253872948+0.019905556137545i,-0.007347672259078+0.000000000000000i,0.000962218852300-0.001775068204005i,0.000670383843885+0.001644879033514i,-0.001927840317568+0.004160875843576i,-0.010119056878338+0.006359652593685i,-0.025953085837977+0.001532653532056i,-0.046444458964331-0.016200549994457i,-0.069574322889604-0.054811598557117i,-0.075072949009300-0.132714031272065i,-0.003925635849858-0.229762771894646i,0.152234504127715-0.240883915418778i,0.263770122975358-0.106209294014471i,0.217587543390831+0.053741947890848i,0.091933450007202+0.091508838158742i,0.031459375174294+0.029007926054078i,0.056814397730990-0.017856088654868i
-0.441627448817906+0.000000000000000i,-0.475465249949906-0.117935069489670i,-0.388179548996626-0.202136851590982i,-0.245898034409150-0.204687671490388i,-0.123783041561060-0.160416392954778i,-0.015929884591115-0.098396886307882i,0.009618361576477+0.025169703824060i,-0.119933067696468+0.005760183759940i,0.001302236470665-0.187204645231394i,0.232639652932435+0.040238145798443i,-0.086958859919620+0.238580099902706i,-0.196009732419499-0.115530628651700i,0.111882886633922-0.126291155260430i,0.062009543492694+0.082538800524771i,-0.047128226931872+0.021906831353588i,-0.004684850802254-0.020961695719873i,0.007270635395476-0.000000000000000i,-0.000504263966949+0.001994246698527i,-0.000936750576500-0.000230896368039i,-0.002158499389331-0.001835478463059i,-0.002759514394831-0.010949813795340i,0.014137896747548-0.031976022524580i,0.075876998525039-0.039840692606439i,0.165516205280419+0.032069126018809i,0.173375258490773+0.204825085062437i,0.008681595853800+0.347625700136347i,-0.222939795308553+0.294275325171599i,-0.311284216273586+0.087437170950600i,-0.223992236533711-0.060891722476155i,-0.129958350212022-0.047785186026189i,-0.164305985331027+0.037472701290455i,-0.305363199665976+0.067636192919398i
